,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
136,0 days 00:21:22.799000,ANT,12,0 days 00:01:36.268000,3.0,1.0,,,25.849,29.234,41.185,0 days 00:20:12.380000,0 days 00:20:41.614000,0 days 00:21:22.799000,278.0,271.0,262.0,331.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:19:46.531000,2025-03-21 03:35:18.879,1,,False,,False,True,96.268,96.268
137,0 days 00:22:58.371000,ANT,12,0 days 00:01:35.572000,4.0,1.0,,,25.566,28.815,41.191,0 days 00:21:48.365000,0 days 00:22:17.180000,0 days 00:22:58.371000,276.0,271.0,258.0,330.0,True,MEDIUM,4.0,True,Mercedes,0 days 00:21:22.799000,2025-03-21 03:36:55.147,1,,False,,False,True,95.572,95.572
138,0 days 00:25:22.312000,ANT,12,0 days 00:02:23.941000,5.0,1.0,,,33.143,49.652,61.146,0 days 00:23:31.514000,0 days 00:24:21.166000,0 days 00:25:22.312000,169.0,149.0,262.0,202.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:22:58.371000,2025-03-21 03:38:30.719,1,,False,,False,True,143.941,143.941
139,0 days 00:26:56.505000,ANT,12,0 days 00:01:34.193000,6.0,1.0,,,25.357,28.546,40.29,0 days 00:25:47.669000,0 days 00:26:16.215000,0 days 00:26:56.505000,277.0,271.0,266.0,336.0,True,MEDIUM,6.0,True,Mercedes,0 days 00:25:22.312000,2025-03-21 03:40:54.660,1,,False,,False,True,94.193,94.193
140,0 days 00:29:24.804000,ANT,12,0 days 00:02:28.299000,7.0,1.0,,,37.707,50.958,59.634,0 days 00:27:34.212000,0 days 00:28:25.170000,0 days 00:29:24.804000,93.0,153.0,265.0,227.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:26:56.505000,2025-03-21 03:42:28.853,1,,False,,False,True,148.299,148.29899999999998
141,0 days 00:30:58.023000,ANT,12,0 days 00:01:33.219000,8.0,1.0,,,24.934,28.374,39.911,0 days 00:29:49.738000,0 days 00:30:18.112000,0 days 00:30:58.023000,276.0,273.0,269.0,338.0,True,MEDIUM,8.0,True,Mercedes,0 days 00:29:24.804000,2025-03-21 03:44:57.152,1,,False,,False,True,93.219,93.219
142,0 days 00:33:06.392000,ANT,12,0 days 00:02:08.369000,9.0,1.0,,0 days 00:33:04.624000,34.189,39.262,54.918,0 days 00:31:32.212000,0 days 00:32:11.474000,0 days 00:33:06.392000,159.0,159.0,,278.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:30:58.023000,2025-03-21 03:46:30.371,1,,False,,False,False,128.369,128.369
143,0 days 00:41:34.650000,ANT,12,,10.0,2.0,0 days 00:39:35.410000,,,30.252,41.725,,0 days 00:40:53.121000,0 days 00:41:34.755000,265.0,270.0,257.0,315.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:33:06.392000,2025-03-21 03:48:38.740,1,,False,,False,False,,
144,0 days 00:43:10.879000,ANT,12,0 days 00:01:36.229000,11.0,2.0,,,25.614,29.257,41.358,0 days 00:42:00.264000,0 days 00:42:29.521000,0 days 00:43:10.879000,274.0,268.0,254.0,317.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:41:34.650000,2025-03-21 03:57:06.998,1,,False,,False,True,96.229,96.229
145,0 days 00:44:47.390000,ANT,12,0 days 00:01:36.511000,12.0,2.0,,,25.782,29.298,41.431,0 days 00:43:36.661000,0 days 00:44:05.959000,0 days 00:44:47.390000,273.0,270.0,257.0,317.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:43:10.879000,2025-03-21 03:58:43.227,1,,False,,False,True,96.511,96.511
146,0 days 00:46:24.188000,ANT,12,0 days 00:01:36.798000,13.0,2.0,,,25.87,29.421,41.507,0 days 00:45:13.260000,0 days 00:45:42.681000,0 days 00:46:24.188000,268.0,269.0,259.0,319.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:44:47.390000,2025-03-21 04:00:19.738,1,,False,,False,True,96.798,96.798
147,0 days 00:48:01.244000,ANT,12,0 days 00:01:37.056000,14.0,2.0,,,26.024,29.534,41.498,0 days 00:46:50.212000,0 days 00:47:19.746000,0 days 00:48:01.244000,269.0,270.0,258.0,318.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:46:24.188000,2025-03-21 04:01:56.536,1,,False,,False,True,97.056,97.056
148,0 days 00:49:38.204000,ANT,12,0 days 00:01:36.960000,15.0,2.0,,,26.026,29.394,41.54,0 days 00:48:27.270000,0 days 00:48:56.664000,0 days 00:49:38.204000,271.0,272.0,260.0,322.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:48:01.244000,2025-03-21 04:03:33.592,1,,False,,False,True,96.96,96.96000000000001
149,0 days 00:51:14.965000,ANT,12,0 days 00:01:36.761000,16.0,2.0,,,25.961,29.392,41.408,0 days 00:50:04.165000,0 days 00:50:33.557000,0 days 00:51:14.965000,,272.0,260.0,319.0,False,MEDIUM,16.0,False,Mercedes,0 days 00:49:38.204000,2025-03-21 04:05:10.552,1,,False,,False,True,96.761,96.761
150,0 days 00:52:52.139000,ANT,12,0 days 00:01:37.174000,17.0,2.0,,,25.98,29.556,41.638,0 days 00:51:40.945000,0 days 00:52:10.501000,0 days 00:52:52.139000,273.0,270.0,260.0,322.0,False,MEDIUM,17.0,False,Mercedes,0 days 00:51:14.965000,2025-03-21 04:06:47.313,1,,False,,False,True,97.174,97.174
151,0 days 00:54:29.619000,ANT,12,0 days 00:01:37.480000,18.0,2.0,,,26.271,29.56,41.649,0 days 00:53:18.410000,0 days 00:53:47.970000,0 days 00:54:29.619000,,271.0,259.0,318.0,False,MEDIUM,18.0,False,Mercedes,0 days 00:52:52.139000,2025-03-21 04:08:24.487,1,,False,,False,True,97.48,97.48
152,0 days 00:56:08.205000,ANT,12,0 days 00:01:38.586000,19.0,2.0,,,26.394,30.055,42.137,0 days 00:54:56.013000,0 days 00:55:26.068000,0 days 00:56:08.205000,270.0,270.0,257.0,314.0,False,MEDIUM,19.0,False,Mercedes,0 days 00:54:29.619000,2025-03-21 04:10:01.967,1,,False,,False,True,98.586,98.586
153,0 days 00:57:47.071000,ANT,12,0 days 00:01:38.866000,20.0,2.0,,,26.734,30.107,42.025,0 days 00:56:34.939000,0 days 00:57:05.046000,0 days 00:57:47.071000,272.0,271.0,258.0,315.0,False,MEDIUM,20.0,False,Mercedes,0 days 00:56:08.205000,2025-03-21 04:11:40.553,1,,False,,False,True,98.866,98.866
154,0 days 00:59:35.551000,ANT,12,0 days 00:01:48.480000,21.0,2.0,,0 days 00:59:33.743000,26.521,30.355,51.604,0 days 00:58:13.592000,0 days 00:58:43.947000,0 days 00:59:35.551000,,270.0,,246.0,False,MEDIUM,21.0,False,Mercedes,0 days 00:57:47.071000,2025-03-21 04:13:19.419,1,,False,,False,False,108.48,108.48
155,0 days 01:09:05.956000,ANT,12,,22.0,3.0,0 days 01:07:02.803000,,,35.565,53.564,,0 days 01:08:12.539000,0 days 01:09:06.069000,255.0,255.0,267.0,290.0,False,SOFT,1.0,True,Mercedes,0 days 01:07:02.803000,2025-03-21 04:22:35.151,1,,False,,False,False,,
156,0 days 01:10:38.830000,ANT,12,0 days 00:01:32.874000,23.0,3.0,,,24.719,28.129,40.026,0 days 01:09:30.675000,0 days 01:09:58.804000,0 days 01:10:38.830000,278.0,274.0,270.0,333.0,True,SOFT,2.0,True,Mercedes,0 days 01:09:05.956000,2025-03-21 04:24:38.304,1,,False,,False,True,92.874,92.874
157,0 days 01:12:49.468000,ANT,12,0 days 00:02:10.638000,24.0,3.0,,0 days 01:12:47.727000,31.147,40.295,59.196,0 days 01:11:09.977000,0 days 01:11:50.272000,0 days 01:12:49.468000,164.0,196.0,,187.0,False,SOFT,3.0,True,Mercedes,0 days 01:10:38.830000,2025-03-21 04:26:11.178,1,,False,,False,False,130.638,130.638
158,0 days 01:15:51.751000,ANT,12,,25.0,4.0,0 days 01:13:15.490000,,83.552,40.949,57.759,0 days 01:14:13.304000,0 days 01:14:54.036000,0 days 01:15:51.751000,192.0,213.0,190.0,126.0,False,MEDIUM,22.0,False,Mercedes,0 days 01:12:49.468000,2025-03-21 04:28:21.816,1,,False,,False,False,,182.26
